chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,label
0.29008248,0.24251555,0.3742174,0.31448343,0.33841562,0.5700169,0.44046524,0.30054435,0.39332172,0.7068418,0.8147022,0.5481739,0.21955058,0.25817236,0.32929838,0.29049653,0.30279058,0.38839912,0.3274581,0.31502247,0.22164266,0.20295574,0.27141005,0.23100007,-178.35104,177.86563,65.58963,7.898961,1.009228,6.9717526,8.569978,4.439416,-2.8885221,-8.76622,-9.130662,-4.8136563,-3.1910708,66.53212,66.6431,22.242828,8.568683,7.498585,3.7352266,4.7529984,5.374159,6.381846,7.3400455,7.26558,6.364722,5.521589,21.985223237943305,12.062830872457933,18.6828589748359,21.862173905878876,19.3859799186493,15.042070995985172,24.615629267216324,17.7777957446414,4.842343710881939,5.248058300592965,6.441169130867846,5.726058374659929,3.6984743450670257,5.933695578199547,Minor
0.8560469,0.7145927,0.3595681,0.32246748,0.34353346,0.5118263,0.40426472,0.28486514,0.3608002,0.3285768,0.2820118,0.37187746,0.22884484,0.23788808,0.32415614,0.354653,0.34072703,0.3431748,0.33255148,0.3593267,0.36576703,0.3474844,0.33138555,0.22865206,-196.91473,156.07056,56.897377,2.382807,-0.12020292,7.648307,3.5542133,-6.740165,-14.026719,-16.571335,-14.651077,-8.506205,-1.5709479,73.72399,75.64642,24.367496,11.137283,8.706759,5.1798844,5.2331834,9.151255,12.553717,13.340749,11.926557,8.64108,5.6172276,27.588279022028,9.742334583999726,21.612420672386985,21.160492425746025,17.7812463900118,15.086104091087345,23.72534173527872,24.92423952339115,4.189147461589012,7.239537328637948,6.215784341301683,5.189622773918271,3.666287601448381,6.4258263794436346,Minor
0.5002725,0.6495298,0.44845566,0.57306665,0.8515199,0.60159,0.30042207,0.25357255,0.36542565,0.5017956,0.8189389,0.74490434,0.21073774,0.30439493,0.2563521,0.22300044,0.19253865,0.22162366,0.32512265,0.33363348,0.2740749,0.21428731,0.22235379,0.1541634,-193.6633,186.19508,60.623787,2.4096234,-2.1814647,4.3769827,6.6382527,1.4648697,-6.2319565,-9.710332,-7.2183857,-2.1687171,-0.9872548,82.7537,81.5957,23.984528,9.904025,9.430938,5.455895,4.1361384,5.8555923,8.377486,8.8420515,7.3884006,5.627969,5.2907143,27.287142981536064,9.77892062666098,19.973660218718464,20.493064701089548,19.463672929601465,15.170407233810673,23.59590244437174,22.759499364948923,3.2149238187659237,6.947703913720166,6.659856207245508,6.259165538063408,4.029282909710732,7.176691178262365,Minor
0.5002725,0.6495298,0.44845566,0.57306665,0.8515199,0.60159,0.30042207,0.25357255,0.36542565,0.5017956,0.8189389,0.74490434,0.21073774,0.30439493,0.2563521,0.22300044,0.19253865,0.22162366,0.32512265,0.33363348,0.2740749,0.21428731,0.22235379,0.1541634,-193.6633,186.19508,60.623787,2.4096234,-2.1814647,4.3769827,6.6382527,1.4648697,-6.2319565,-9.710332,-7.2183857,-2.1687171,-0.9872548,82.7537,81.5957,23.984528,9.904025,9.430938,5.455895,4.1361384,5.8555923,8.377486,8.8420515,7.3884006,5.627969,5.2907143,27.287142981536064,9.77892062666098,19.973660218718464,20.493064701089548,19.463672929601465,15.170407233810673,23.59590244437174,22.759499364948923,3.2149238187659237,6.947703913720166,6.659856207245508,6.259165538063408,4.029282909710732,7.176691178262365,Minor
0.7381099,0.3521434,0.36754316,0.3113963,0.29105878,0.42176265,0.37907642,0.23509905,0.22745965,0.34803554,0.65672654,0.7979426,0.3027814,0.20243019,0.3628465,0.26927733,0.30474383,0.3661394,0.30509317,0.26284352,0.24264462,0.21596283,0.28244996,0.33650365,-197.04182,182.94632,73.797386,9.671079,-5.3612833,-2.804634,-0.5373452,-1.7282783,-5.039793,-7.9943867,-7.416094,-2.836251,-0.7465268,65.94477,67.301926,23.75917,7.3770914,8.534613,6.2866535,5.437686,5.4714265,6.4982147,7.4887347,7.1817393,5.035529,4.148497,21.66409697118906,11.543289815866606,15.963250824791512,23.15625711282429,16.89057928747432,15.327717651672685,24.550891857018367,14.917787406667207,4.086247816528818,5.093366787924156,6.175406242126828,4.552030226904644,3.754580848093211,5.32470735875096,Minor
0.7065502,0.30929756,0.24668929,0.26358277,0.3268159,0.30120406,0.43675908,0.25460315,0.2634745,0.47159782,0.7723016,0.94729614,0.16298516,0.28927195,0.33537036,0.3419651,0.33197817,0.332832,0.34541544,0.33584446,0.31068134,0.22351167,0.1543173,0.13115515,-178.18303,179.78905,62.539833,-1.062965,-7.257504,3.5364845,6.284147,-0.79569286,-9.581026,-12.194545,-5.8917627,4.038224,5.5209446,77.534065,79.15123,26.18431,10.9087715,9.957535,5.3306217,4.638731,5.532186,9.027927,10.519624,7.969828,3.543089,3.028295,26.210066575248618,13.813248525114767,17.63497165781971,21.71611837604304,18.810154755974548,15.27298771890791,24.7222339758397,24.50370354798578,3.6350549902587983,4.441028522665,6.009800578102169,4.871956759811036,3.1415958541967215,6.013301779718851,Minor
0.40896055,0.27048254,0.35581353,0.5190643,0.77017045,0.65695906,0.68101007,0.73963094,0.52739954,0.36562148,0.4125135,0.72034967,0.2550502,0.33631632,0.32146505,0.28367537,0.28064978,0.27135572,0.31663376,0.3254399,0.2833953,0.27990505,0.21539107,0.25068608,-195.27658,192.38849,61.98677,4.0459237,-2.999992,3.2209272,5.142723,-0.7359048,-8.4722395,-12.097491,-9.920255,-1.5627415,5.081306,85.83157,81.813385,22.107874,10.648071,10.1451,6.1255794,5.223654,7.3100643,10.759443,12.227024,10.486255,6.493779,4.737266,25.63419769691926,11.416738523465852,18.02076395290575,21.204373477369842,17.107947612578936,14.754291073372658,23.88905407529155,18.85709406615053,4.154909217898907,6.071149633313481,6.73437742185851,5.2000115218980625,3.858611763278616,6.289726940130135,Minor
0.3931759,0.59934574,0.48781624,0.56071365,0.83570564,0.6724113,0.6351105,0.7350113,0.5504818,0.35407364,0.27645382,0.42239034,0.2588119,0.31166467,0.273199,0.25237828,0.23107816,0.2271005,0.295819,0.3300706,0.285835,0.2866322,0.26655573,0.22877309,-201.53331,185.10194,66.17411,5.270975,-1.8417255,3.9491432,4.4126344,-0.7644658,-6.537859,-9.715318,-9.953689,-6.694721,-1.5859557,81.41302,80.837875,24.091734,9.908198,9.680405,6.1304016,5.346885,7.977334,10.251974,10.792583,10.24012,8.6402025,6.310044,25.886552063945512,14.069933184108354,19.104632638077575,22.13836391037993,17.929277599008223,14.71897917457457,23.32560223343724,18.20979947453211,4.520045821969405,6.590444172340933,7.545085163727401,5.988363526973057,4.061423611237808,6.388762167456867,Minor
0.46020415,0.7758326,0.38777873,0.33378586,0.48058167,0.3120268,0.19624543,0.31615514,0.6463537,0.42329505,0.17631893,0.22456676,0.25135976,0.27640742,0.2558661,0.31222373,0.34084964,0.31359547,0.33864263,0.3079913,0.38794315,0.29055572,0.27175495,0.25715384,-195.7248,172.77304,60.2026,5.114196,-4.330504,-3.9069684,-3.4169967,-4.7825055,-9.516815,-15.212626,-15.049236,-5.257065,4.4244227,70.02721,68.098656,20.673193,8.40511,8.221197,7.231108,7.24193,7.344747,8.765826,11.076277,11.642581,8.43234,5.7632957,24.61458678381459,11.352007939812328,21.621136142418592,22.64477451300368,17.12829956655596,15.7369502550859,24.68212661682034,20.209569865428108,3.1009174683258904,7.014476467986943,6.623530107173724,4.664974451296374,3.38184215051125,5.722168863317368,Minor
0.7658987,0.5692413,0.34350562,0.28915215,0.3617854,0.3226426,0.46024466,0.2698984,0.29947603,0.5208117,0.73460066,0.8054332,0.2494296,0.30691683,0.3075639,0.3324296,0.3233285,0.3283229,0.37619665,0.33136973,0.30065697,0.2512014,0.2661654,0.27898818,-185.46661,180.76816,63.759514,0.5191207,-5.0971603,4.463852,3.5620434,-6.977254,-15.138277,-12.923776,-2.4656293,7.977972,8.289368,81.89797,83.382256,26.717113,11.334301,10.002701,6.257728,5.883611,9.758193,13.380962,12.1131315,7.494566,4.064881,3.8039198,26.10906084502529,13.660400035231334,15.146523000447521,21.383868021649356,18.683386147074035,15.02379060341961,24.20965626596581,24.255104050903636,3.689225319500501,4.546093918558377,6.058370293305448,5.132819586902085,2.8778614573114676,6.128558920856745,Minor
0.68280613,0.37199333,0.28796974,0.21420783,0.19931976,0.3015078,0.5755135,0.39148954,0.24445114,0.33060145,0.6982438,0.93864554,0.18576972,0.2557587,0.29692098,0.31381872,0.3168937,0.28727984,0.3230527,0.2738019,0.2754174,0.23654522,0.21331581,0.12519944,-183.56532,182.25754,66.31218,3.3980474,-3.1044025,4.10365,3.4046748,-3.1397681,-9.135315,-11.968306,-9.861306,-4.0254397,-2.2885845,69.36549,70.49876,22.978607,10.605122,8.235631,6.4681635,5.8115005,6.2158127,7.8648543,8.693698,8.546072,6.57475,6.0867596,23.130791435565108,12.471697029344627,19.115631799984044,20.60545859943675,19.28925217791654,15.144791534627194,24.913572582387005,20.46072015572921,3.6039283190525206,5.377396601179114,5.862557538645447,5.606843425404562,3.6843601486111206,5.973183811720337,Minor
0.38501653,0.6220566,0.5939479,0.7488271,0.64523816,0.6704753,0.47619644,0.3846132,0.3803315,0.34774154,0.37842426,0.26439744,0.23409781,0.26989546,0.25664335,0.31512403,0.21245447,0.3529418,0.27626967,0.32062462,0.3472655,0.29603884,0.29199016,0.26072255,-177.88387,173.69275,62.688545,-1.3720468,-6.5479965,3.0943592,1.8261474,-3.9529123,-4.809218,-3.4033332,-4.1508126,-5.565249,-5.038066,77.14896,79.99607,26.160757,10.223241,10.933619,7.9246325,6.43336,7.497863,7.911102,6.8239574,6.4078164,7.091999,6.7420135,26.64447153654077,9.466214704344763,16.24498002688854,20.64860596286477,18.19263379668375,15.051685670969096,24.020120394105284,22.816846738966948,4.223198980298145,4.430231099718677,6.067891403212503,5.3410984546476,3.691758981770051,6.3279452242093495,Minor
0.45251375,0.4452756,0.5820449,0.8035332,0.617432,0.44437584,0.5931545,0.82396305,0.58928686,0.4331122,0.3949142,0.34803554,0.2743269,0.2857157,0.25617135,0.25920442,0.25807008,0.3301448,0.28116736,0.23780255,0.2569136,0.27605742,0.27926078,0.25940242,-198.63557,176.23732,55.018585,3.2668376,-0.3182023,6.087328,8.5319805,4.8429565,-1.449159,-7.405065,-11.682177,-9.897356,-4.700821,93.16939,90.91041,26.231638,7.56325,6.2202296,5.794542,6.077407,4.6821594,6.615129,10.411126,12.491571,11.021051,7.9027963,30.724868452527563,10.60017393789264,18.42574797938506,19.413752175414295,16.541005984689853,13.509089806168843,22.085066474254912,25.409970394632552,3.715197599139164,7.971217412274899,8.06769051549573,6.916117012877532,5.13400113638809,8.932810529843863,Minor
0.2884895,0.23909241,0.38561755,0.30730036,0.33873242,0.5820497,0.4362762,0.28744185,0.34083807,0.5320648,0.7750661,0.56574935,0.20349005,0.23962818,0.32698962,0.2700947,0.2876903,0.39182398,0.31689146,0.29838657,0.23017764,0.22564797,0.3309724,0.24027222,-181.72307,176.09914,68.76965,9.017711,-0.14351341,6.4867754,8.79247,4.9365387,-1.4692851,-6.3901863,-6.7706933,-3.4317837,-2.465944,62.200565,63.127785,22.066294,8.688716,8.039778,3.6243603,4.465185,4.963799,6.3691225,6.3443584,5.993332,5.904364,5.930078,21.225120391675947,12.327526690558145,18.74863147116698,21.871901602663705,20.28385553528876,15.160276423915315,24.557054548832667,15.332667440580188,4.902496727509329,4.859448615957435,6.140368669474811,6.0583023186494565,3.8981603913759364,5.350776035101654,Minor
0.49247324,0.6700325,0.45399162,0.4931146,0.69745374,0.5206681,0.32403556,0.30552357,0.39280543,0.49190104,0.77142704,0.6980871,0.20967583,0.30303448,0.2416198,0.24488081,0.27156702,0.23376083,0.31947848,0.32671526,0.26604268,0.22557737,0.26762244,0.19857584,-192.21509,187.15169,69.082985,6.2939734,-0.16688083,7.1065416,6.4659257,-0.008014559,-5.104183,-5.6069,-3.0729165,-0.9536515,-2.752292,75.08153,76.59992,26.46294,8.187639,8.081265,6.1025443,4.711164,5.535166,7.7601004,7.228987,5.5856624,5.096501,6.120404,24.585577397088148,11.96262257353956,20.347127897947672,20.944832811558147,20.316536636996236,14.505965205267763,23.215931701536014,21.682439803916047,3.626654178423494,6.627537922958469,6.670200239479108,6.404900175986972,3.8256341663668683,6.606344369391996,Minor
0.73066336,0.32078063,0.3007514,0.3353545,0.2651411,0.25059938,0.405018,0.37384972,0.42318183,0.50518405,0.7545874,0.93882203,0.17532541,0.27444887,0.31035095,0.31577572,0.33829567,0.339678,0.30736205,0.32516384,0.3362872,0.28395772,0.17211054,0.14341916,-187.93794,181.23186,72.15815,11.92213,-0.7146094,2.1698647,5.234011,4.3425827,-0.9992334,-5.3543696,-3.3404315,2.5679016,2.5643208,74.427414,77.50299,30.521238,5.9865723,5.265548,4.688783,4.685578,4.042486,5.327982,7.391744,6.121426,4.38114,4.8778996,24.524450553957948,11.189904164720321,18.109993887625944,20.012482003499564,16.70254071554685,14.90854684512244,24.033318256304135,23.14935489346159,3.6999609666297686,6.042381785460325,6.418146006182607,5.009875760475157,4.41981278958816,7.204517363258021,Minor
0.48486143,0.26377842,0.11065965,0.34901008,0.8283861,0.5505276,0.11852119,0.22454792,0.56388515,0.804931,0.5549465,0.43439806,0.22243729,0.11939741,0.09993096,0.1278281,0.26669866,0.17731297,0.117153354,0.12707365,0.16909951,0.23681873,0.1882517,0.15998451,-143.48376,254.36691,39.065895,-19.487476,3.216232,6.47205,-6.881939,-12.1557665,-10.132825,-3.8669844,-9.322793,-19.02092,-20.23012,84.65878,49.64955,27.318562,12.05761,9.005903,10.957216,6.3308086,7.6839385,6.99651,5.8781357,5.8735533,9.117323,5.9903235,21.604438914192063,10.51917879387911,22.338872022276828,27.8172210088394,28.363490948060306,20.95590478754608,23.795098794467297,6.5229773148400785,2.5032498659738645,5.076719177096757,6.092609412780819,7.079503804128917,7.126390111111922,3.8297454223504563,Minor
0.44685555,0.20675632,0.2254383,0.35117933,0.5604104,0.38272443,0.43586478,0.37182483,0.27124977,0.25529924,0.4000405,0.82249606,0.16888112,0.13540515,0.14274736,0.22127621,0.3480898,0.21782503,0.1868166,0.28889877,0.20874582,0.20082867,0.14221007,0.25747758,-151.63467,265.84555,43.449154,-16.253757,2.141868,4.1347547,-4.6650066,-14.608169,-19.164211,-13.372493,-9.342192,-3.906406,5.9065056,67.491776,46.551094,32.137287,10.395557,8.136634,11.274995,4.8123746,8.1046505,9.962094,9.8767,7.3191047,4.1201816,7.7697296,22.52220645771705,10.06025169208357,14.680460478464404,26.54422579186966,30.076153125666988,20.6051983991897,24.049969889819472,6.893710500816605,3.530698975554379,3.982817627099732,5.1472896352971595,6.676495983239249,7.455215692366784,4.017938738049922,Minor
0.7540846,0.480599,0.36910316,0.4375304,0.73875207,0.6205837,0.5031149,0.5738719,0.48524445,0.4681883,0.4644137,0.7606289,0.23701774,0.26569688,0.28989843,0.29213881,0.3228006,0.2788368,0.307084,0.3119701,0.28902712,0.28559014,0.20798045,0.18548,-181.12895,190.85854,68.89594,2.881805,-6.438504,1.3413123,4.67471,0.79429555,-6.039729,-9.836183,-7.788849,-1.4551288,2.2063146,80.612236,82.995544,28.99608,8.750593,9.091045,4.4738994,3.9961174,5.392646,7.9749136,9.439664,8.825635,6.610689,6.0438094,27.372377995607742,10.41579345854407,14.78418795508264,18.102016239699044,16.800751019911974,14.375870453198948,24.05443339485338,23.276158353836813,3.3395424206058864,4.8071568318278475,5.478124003374351,4.842415007976264,3.8500003615628153,7.199187183655007,Minor
0.2732442,0.20514204,0.21480823,0.47790882,0.8057981,0.44779718,0.20317605,0.34829578,0.6620284,0.4826735,0.26215017,0.31895697,0.22584014,0.251328,0.26320508,0.21906528,0.28620124,0.22142552,0.27650967,0.2676903,0.3556458,0.24979317,0.22527143,0.22363786,-181.8079,199.49208,68.99709,-2.402534,-10.704811,-0.750548,3.8600574,1.7671313,-4.400017,-10.177439,-9.349046,-1.9564328,1.8392447,71.34442,71.58246,21.792967,11.551444,9.694944,5.345753,4.0302515,4.851199,6.685424,8.48143,7.889472,6.0504303,5.2423124,22.612397266164045,10.669256680091012,20.40360298205524,21.865778832188223,17.11429432719836,15.97642717757353,24.866900218115553,16.860819995236163,3.1277294956230692,5.749540930797452,6.007483096820039,4.388461601759129,3.8362351100403664,5.803029862378059,Minor
0.6002773,0.41946805,0.5763319,0.50068104,0.16158228,0.20387746,0.6288535,0.321165,0.3919584,0.53506374,0.5974257,0.9000111,0.12235619,0.1505216,0.23526654,0.19612731,0.12767997,0.123817004,0.21973637,0.17404787,0.27156895,0.2571685,0.11728852,0.1653972,-147.94539,263.7678,48.422882,-12.775658,4.9331856,4.354061,-5.0643177,-12.544702,-17.351114,-7.5102654,0.31739342,-3.1296587,-5.2955327,62.022808,42.52872,31.76208,10.661399,8.305888,9.286146,5.12041,9.629224,7.5732684,5.1316113,5.752544,4.4168763,4.90331,24.185801208474484,10.638035584650055,20.65412178514509,26.449340835174976,30.92137396807322,22.394375925242677,23.61839567028067,6.875712478671424,3.881964131097208,4.493316662205408,5.4452953501346935,6.442026081264313,8.244982113966277,3.627459016130512,Minor
0.42926964,0.7049791,0.360943,0.4203683,0.5930655,0.46683204,0.18048541,0.24642898,0.4674121,0.5197676,0.9250077,0.6871842,0.13277747,0.22100575,0.16338289,0.1750712,0.22648165,0.18567318,0.17724314,0.18792741,0.19585928,0.15724145,0.1972631,0.13409309,-156.34755,262.75415,48.097084,-11.587049,7.8336096,8.788393,-0.9359582,-9.399023,-10.074007,-1.7026533,-4.773473,-15.246117,-12.85546,62.02758,41.247036,26.497751,8.607226,6.7731423,10.757252,5.319911,5.9626265,7.2853475,4.117945,6.114819,6.7770157,6.7458067,22.9421761488241,10.874670832250635,23.291063834728746,29.670722936309684,32.90558474034148,23.75951563806557,23.699749834234343,6.903700478040508,3.177812289153345,5.032324496608593,6.026000190590908,6.355764700204011,8.498613197431663,4.0769879117471115,Minor
0.30468637,0.29744786,0.6093907,0.43971184,0.36860624,0.79825866,0.57340336,0.26741996,0.25586063,0.5118148,0.93061537,0.5881176,0.10099622,0.11016682,0.23894374,0.15861896,0.12674059,0.19937535,0.15845256,0.18906271,0.15797696,0.13559882,0.1997476,0.12515013,-164.99255,259.0303,59.565845,-11.469949,6.3356214,17.217886,9.896084,-4.408998,-17.612698,-15.658044,-8.191631,-8.326418,-10.793116,59.800262,44.29913,26.552023,10.4256525,6.8787527,10.700037,8.276397,4.8761306,6.36252,4.604135,5.3569207,4.746149,5.5326257,23.009282190702127,7.172148563821491,24.5541105691843,27.203968934640354,30.651392609482908,21.545090848970034,23.390784894695745,6.728336854478314,3.7374678897016054,6.17375584832789,5.445217258140249,6.0659368307889,7.15321605440786,3.16326629011436,Minor
0.58903015,0.3829947,0.6539612,0.9733959,0.5868892,0.109412245,0.15000059,0.454025,0.19182004,0.13441737,0.36747056,0.30043098,0.25576395,0.14661852,0.14845347,0.07809394,0.1396323,0.1279525,0.13063417,0.27494517,0.13931291,0.122532755,0.21396303,0.13564543,-140.6099,245.48285,26.611696,-24.531662,-3.765163,-3.767293,-7.8435783,-13.161498,-19.87675,-18.9243,-22.767963,-28.22032,-20.879726,67.16218,40.485977,31.696619,11.115922,7.7410846,11.040628,5.7393217,7.7938833,7.840178,5.0717993,7.582127,9.669572,6.392688,22.838042152963464,9.700645187776813,25.08369005404907,26.235102352437337,29.57689203845902,22.164467199465587,24.1475613034524,6.815327580684318,3.6140289693082743,5.498994504017752,5.314868366358226,5.407478640526833,7.129194426425262,4.15955950006724,Minor
0.47229397,0.91695404,0.6344131,0.67538345,0.5073262,0.45122826,0.19009875,0.17681244,0.49171448,0.36377347,0.48306093,0.30193016,0.12881806,0.23977768,0.19182709,0.22466853,0.18754642,0.25207254,0.1616455,0.14317398,0.21211804,0.15744956,0.20027561,0.12679124,-133.78693,262.24844,29.458511,-21.663574,5.310501,5.08439,-8.170608,-18.362011,-16.48498,-9.269325,-11.169635,-10.762616,-3.5537698,71.0824,43.86888,29.140932,11.061795,7.2007046,11.914865,5.895275,9.385743,8.539934,5.980914,4.6522593,4.135446,4.2426953,22.6796081187791,10.569216565928555,16.901969173072004,27.68833885787284,31.22302192020802,21.40285831939707,24.06614734896458,7.438298011231318,3.6178476723396744,3.906690037225937,5.619680950257165,5.758886024145343,6.662251510499932,4.280297902395137,Minor
0.3962647,0.31504127,0.47700578,0.26292014,0.08999191,0.22640102,0.5563486,0.29579285,0.1370485,0.36225468,0.9016616,0.8625036,0.15597229,0.16195272,0.2432926,0.15048158,0.11821043,0.13695756,0.2596379,0.16077304,0.118667856,0.12832476,0.19031595,0.13314039,-139.0223,257.46393,30.478043,-23.097294,6.0886073,8.044089,-11.650413,-20.992619,-10.35612,-1.7802774,-9.136876,-16.536228,-17.989805,70.33138,49.266525,29.433378,11.492514,9.127683,10.855601,6.3509517,8.758869,6.443642,5.6892395,4.9434648,5.5226583,5.933192,22.59290033215734,8.774544814252527,18.951167511669432,26.316620254777423,27.095910142430007,22.47557102739005,25.10893732309865,7.638593837922521,3.7383061577364027,4.941298945223834,4.787479242663978,5.725099612700019,7.729071457729292,4.411730571856492,Minor
0.4250566,0.8105774,0.54586995,0.25447056,0.14778118,0.16947088,0.3208258,0.19148467,0.5032001,0.75088257,0.44037884,0.26888,0.16699675,0.24934535,0.20304996,0.12680711,0.10935258,0.12938733,0.22524148,0.14647593,0.15295815,0.2864005,0.17764717,0.18823618,-128.17825,259.04596,27.461964,-24.692598,3.9717023,4.1100125,-10.758967,-20.175785,-20.082151,-13.998138,-8.881132,-2.8166366,-2.0250778,65.65576,43.120964,30.104498,10.487697,8.279634,10.931839,6.0309644,9.116383,8.512924,7.2485223,5.197987,4.862047,4.5743947,23.386548511595993,9.578182317975918,15.53983713583173,26.970740578267247,29.104668808673924,23.01216952406571,24.987424410460054,7.304489899534729,3.4808512355410044,3.7305999078380134,5.4868175218165005,5.384820006524906,7.625151200752091,4.291255262654442,Minor
0.754953,0.97513914,0.43448573,0.30016583,0.28425145,0.11052263,0.05463883,0.22608092,0.44786826,0.19490139,0.08572012,0.28314984,0.16830237,0.06986578,0.13794582,0.19243619,0.1622854,0.12242587,0.12167167,0.15126269,0.21761036,0.13811243,0.10739796,0.12052216,-130.24886,251.0482,16.733084,-31.061543,2.8254423,2.8691745,-15.100835,-22.375246,-14.033799,-7.0509763,-11.129973,-11.215102,-4.2037854,79.129585,49.163754,34.025112,16.161009,10.269006,11.045302,8.840634,9.057051,6.1447473,5.6002626,6.2448125,7.3084884,4.4289865,22.1276971194403,14.402372441286714,20.25166181472844,27.081614869887492,27.35866405705019,20.763705124560897,25.078552455076967,7.301918172229089,3.7908172322247435,4.031554821053441,5.768556185902694,5.178902963361557,6.521793018464694,4.061215882834158,Minor
0.4895058,0.9517978,0.5982644,0.49708018,0.7183324,0.43530542,0.15851344,0.30936798,0.4136771,0.118991755,0.15317051,0.49875396,0.10754455,0.15713708,0.16640666,0.1501585,0.2091261,0.14311172,0.12373451,0.20234074,0.25630262,0.11383311,0.09676988,0.17519215,-145.66623,260.99393,30.991077,-22.44859,2.9466023,1.9449004,-11.81772,-20.039856,-18.551474,-14.403501,-16.825615,-13.824594,-3.3304029,65.383446,40.64467,30.397377,10.904122,9.324592,10.474431,4.36926,8.2837105,7.743824,6.805727,7.520158,4.8126645,3.2566185,23.780687680200383,16.906189357637572,21.969418877472627,28.31147253268847,30.396029780096345,21.256576132997584,24.212737075297483,7.2147409468319585,3.8824245443188965,4.476431694212146,5.155677249052218,5.693368310377611,7.277814126776123,4.059008653785747,Minor
0.28642946,0.38006318,0.2518092,0.18936338,0.2504834,0.15338926,0.1574448,0.30231753,0.20900725,0.45386276,0.933538,0.51333743,0.14923203,0.17214707,0.14568515,0.12719673,0.16593315,0.15051305,0.15960832,0.22451928,0.14716333,0.11335879,0.22986425,0.13436884,-160.41748,248.70273,36.320923,-19.911968,1.4556544,6.0537953,-3.2684789,-7.542102,-4.627299,-12.368882,-19.957947,-9.856763,-4.618086,69.28851,43.873703,30.325304,11.709738,7.3970046,10.121516,8.449934,5.000733,6.5329943,7.8027754,7.0499225,5.181388,3.6564152,23.8413022084607,15.688445469097289,23.359148066064485,26.254411082364832,27.119288944211117,21.660895648530012,24.123991229497914,6.853083820745768,3.1850891761502176,4.556689224962624,5.003521639783546,4.912101907824732,6.506983133022461,4.152614209208546,Minor
0.34868127,0.23315454,0.31618184,0.49191353,0.2735991,0.0885532,0.06312864,0.13474457,0.23180273,0.6781848,0.949651,0.54861504,0.18991849,0.1411456,0.13133754,0.22098824,0.13815011,0.12471645,0.12895246,0.17278586,0.12947062,0.16004375,0.16750617,0.1656616,-146.68036,245.99104,29.515087,-24.353197,4.07679,10.412025,-0.56937,-13.757076,-20.210863,-17.708021,-12.5857115,-5.5533285,-1.5914522,70.85669,42.64467,31.468754,10.14316,9.022317,13.118374,8.300636,5.348993,6.5261145,7.9360404,6.752338,3.4368038,4.7450953,24.51875029052513,15.716307424676659,25.500637193308886,27.533044878974675,27.722339317462666,22.14866492043201,24.31081309209133,7.873264976362995,2.9621318435072475,5.550117377102708,4.804610184210487,4.5755085919285055,6.735475933219002,4.293670428986846,Minor
0.36791086,0.35522646,0.49281058,0.2649808,0.1933555,0.3093145,0.6818232,0.4556294,0.61955655,0.861063,0.6556092,0.63277495,0.16564815,0.16077003,0.2393503,0.14301248,0.12600695,0.14739259,0.3026044,0.1828315,0.19034202,0.23639192,0.17033754,0.23212755,-136.04103,267.07184,34.841858,-28.660927,-4.153369,0.91909546,-9.927906,-11.474528,-8.051986,-9.687721,-14.230585,-12.729453,-10.647205,81.15489,54.850456,29.144604,13.581221,10.05382,9.286947,7.084595,6.4404926,6.166864,5.952018,6.404091,5.262988,4.1555624,20.48486003946344,8.491692352020781,17.013625765092605,22.884926645283027,26.957887728141092,20.254771174268726,24.63652288330297,6.528921026083707,3.0674389707148446,4.067486858754916,4.571410346204891,6.106518453900789,6.76032015772654,4.2930125032857775,Minor
0.40871465,0.2789489,0.4257857,0.22001614,0.0867757,0.28719103,0.815163,0.416549,0.34507138,0.2496491,0.4088807,0.78708315,0.17462705,0.16262686,0.27036703,0.15659797,0.11863205,0.13155042,0.28126654,0.16929471,0.21838506,0.14732395,0.17235969,0.21972227,-142.93999,262.78546,33.63263,-17.231825,1.5438354,-3.9831598,-16.204102,-19.52814,-10.284052,1.1125476,-2.599756,-10.561732,-12.425084,74.1304,49.965153,34.389492,11.217246,9.172803,9.630024,7.489377,7.9846654,6.0859857,6.072865,5.539517,4.8623967,4.423523,21.936410829146535,9.582387237868858,21.234343357240892,27.618032312319357,29.19525188309061,20.334006484419625,25.37781057524214,7.3668662185807,3.42280380098736,4.673538420842355,4.933266194235887,6.324119131788999,6.945664612923059,4.281264971071715,Minor
